date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:47:53	1670/1670	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:17:55%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Airy/12_001.svg?c1=%2338383B&c3=%23f2f2f3	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Airy/12_001e29d.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:47:53	3195/3195	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:17:55%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Airy/13.svg?c1=%2338383B&c4=%23FFFFFF	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Airy/135afb.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:47:53	4593/4593	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:17:56%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Airy/13_001.svg?c1=%2338383B&c4=%23FFFFFF	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Airy/13_0015afb.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:47:53	4501/4501	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:17:56%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Airy/14.svg?c1=%2338383B&c4=%23FFFFFF	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Airy/145afb.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:47:54	171/171	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:17:56%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Blobs/01.svg?c2=%23a1a1a1	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Blobs/013b2a.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:47:54	897/897	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:17:56%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Blobs/01_001.svg?c2=%23a1a1a1	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Blobs/01_0013b2a.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:47:54	449/449	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:17:56%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Blobs/02.svg?c1=%2338383B&c2=%23a1a1a1	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Blobs/0265e2.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:47:54	222/222	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:17:57%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Blobs/03.svg?c2=%23a1a1a1	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Blobs/033b2a.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:47:55	191/191	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:17:57%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Blobs/04.svg?c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Blobs/04b3f6.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:47:55	226/226	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:17:57%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Blobs/05.svg?c1=%2338383B	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Blobs/05c8f1.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:47:55	253/253	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:17:57%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Blobs/06.svg?c1=%2338383B	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Blobs/06c8f1.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:47:55	252/252	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:17:58%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Blobs/07.svg?c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Blobs/07b3f6.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:47:55	346/346	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:17:58%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Blobs/08.svg?c1=%2338383B	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Blobs/08c8f1.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:47:56	236/236	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:17:58%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Blobs/09.svg?c3=%23f2f2f3	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Blobs/09aae3.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:47:56	363/363	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:17:58%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Blobs/10.svg?c1=%2338383B&c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Blobs/106fd3.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:47:56	259/259	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:17:58%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Blobs/10_001.svg?c1=%2338383B	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Blobs/10_001c8f1.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:47:56	243/243	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:17:59%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Blobs/11.svg?c1=%2338383B	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Blobs/11c8f1.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:47:57	276/276	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:17:59%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Blobs/12.svg?c1=%2338383B	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Blobs/12c8f1.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:47:57	1530/1530	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:17:59%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Blocks/01.svg?c1=%2338383B&c3=%23f2f2f3&c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Blocks/01dc70.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:47:57	1507/1507	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:17:59%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Blocks/01_001.svg?c1=%2338383B&c3=%23f2f2f3&c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Blocks/01_001dc70.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:47:57	1497/1497	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:00%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Blocks/02.svg?c1=%2338383B&c3=%23f2f2f3&c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Blocks/02dc70.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:47:57	1481/1481	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:00%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Blocks/02_001.svg?c1=%2338383B&c3=%23f2f2f3&c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Blocks/02_001dc70.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:47:58	1210/1210	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:00%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Blocks/03.svg?c1=%2338383B&c4=%23FFFFFF	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Blocks/035afb.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:47:58	1108/1108	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:00%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Blocks/04.svg?c1=%2338383B&c2=%23a1a1a1&c3=%23f2f2f3&c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Blocks/043fae.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:47:58	229/229	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:01%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Bold/01.svg?c2=%23a1a1a1	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Bold/013b2a.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:47:58	487/487	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:01%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Bold/02.svg?c1=%2338383B&c2=%23a1a1a1&c3=%23f2f2f3	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Bold/028aee.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:47:59	422/422	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:01%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Bold/03.svg?c1=%2338383B&c3=%23f2f2f3&c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Bold/03dc70.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:47:59	313/313	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:01%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Bold/04.svg?c2=%23a1a1a1&c3=%23f2f2f3	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Bold/042eff.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:47:59	250/250	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:01%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Bold/05.svg?c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Bold/05b3f6.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:47:59	243/243	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:02%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Bold/05_001.svg?c3=%23f2f2f3	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Bold/05_001aae3.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:00	282/282	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:02%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Bold/06.svg?c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Bold/06b3f6.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:00	282/282	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:02%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Bold/06_001.svg?c3=%23f2f2f3	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Bold/06_001aae3.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:00	324/324	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:02%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Bold/07.svg?c1=%2338383B&c2=%23a1a1a1	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Bold/0765e2.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:00	355/355	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:03%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Bold/07_001.svg?c1=%2338383B&c2=%23a1a1a1	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Bold/07_00165e2.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:00	238/238	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:03%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Bold/08.svg?c1=%2338383B	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Bold/08c8f1.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:01	314/314	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:03%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Bold/09.svg?c2=%23a1a1a1&c3=%23f2f2f3	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Bold/092eff.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:01	566/566	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:03%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Bold/10.svg?c1=%2338383B&c3=%23f2f2f3&c4=%23FFFFFF&c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Bold/101fbc.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:01	451/451	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:03%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Bold/10_001.svg?c1=%2338383B&c4=%23FFFFFF&c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Bold/10_001b42a.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:01	735/735	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:04%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Bold/11.svg?c1=%2338383B&c2=%23a1a1a1&c3=%23f2f2f3	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Bold/118aee.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:01	305/305	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:04%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Bold/11_001.svg?c1=%2338383B&c2=%23a1a1a1	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Bold/11_00165e2.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:02	353/353	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:04%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Bold/12.svg?c1=%2338383B&c2=%23a1a1a1&c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Bold/126864.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:02	331/331	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:04%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Bold/12_001.svg?c1=%2338383B&c2=%23a1a1a1&c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Bold/12_0016864.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:02	150/150	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:05%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Connections/01.svg?c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Connections/01b3f6.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:03	201/201	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:05%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Connections/02.svg?c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Connections/02b3f6.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:03	152/152	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:05%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Connections/03.svg?c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Connections/03b3f6.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:03	150/150	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:05%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Connections/04.svg?c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Connections/04b3f6.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:03	173/173	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:05%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Connections/05.svg?c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Connections/05b3f6.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:03	186/186	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:06%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Connections/06.svg?c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Connections/06b3f6.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:04	210/210	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:06%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Connections/07.svg?c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Connections/07b3f6.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:04	280/280	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:06%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Connections/08.svg?c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Connections/08b3f6.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:04	533/533	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:06%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Connections/09.svg?c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Connections/09b3f6.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:04	3531/3531	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:07%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Connections/10.svg?c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Connections/10b3f6.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:05	182/182	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:07%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Connections/11.svg?c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Connections/11b3f6.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:05	214/214	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:07%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Connections/12.svg?c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Connections/12b3f6.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:05	624/624	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:07%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Connections/13.svg?c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Connections/13b3f6.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:05	443/443	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:08%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Connections/14.svg?c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Connections/14b3f6.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:05	1023/1023	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:08%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Connections/15.svg?c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Connections/15b3f6.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:06	510/510	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:08%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Connections/16.svg?c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Connections/16b3f6.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:06	163/163	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:08%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Connections/17.svg?c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Connections/17b3f6.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:06	184/184	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:08%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Connections/18.svg?c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Connections/18b3f6.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:06	148/148	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:09%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Connections/19.svg?c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Connections/19b3f6.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:07	148/148	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:09%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Connections/20.svg?c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Connections/20b3f6.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:07	8868/8868	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:09%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Floats/01.svg?c1=%2338383B&c2=%23a1a1a1&c3=%23f2f2f3&c4=%23FFFFFF&c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Floats/0158f8.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:07	11870/11870	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:09%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Floats/02.svg?c1=%2338383B&c2=%23a1a1a1&c3=%23f2f2f3&c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Floats/023fae.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:07	11868/11868	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:10%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Floats/03.svg?c1=%2338383B&c2=%23a1a1a1&c3=%23f2f2f3&c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Floats/033fae.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:08	14611/14611	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:10%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Floats/04.svg?c1=%2338383B&c2=%23a1a1a1&c4=%23FFFFFF&c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Floats/040f5d.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:08	8871/8871	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:10%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Floats/05.svg?c1=%2338383B&c2=%23a1a1a1&c3=%23f2f2f3&c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Floats/053fae.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
